name;fuji astia-like (hires)
description;fuji astia-like colorchecker (49 patches)
num_gray;24
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
I19;26.545864105224609;23.15770149230957;-57.942642211914062;48.560066223144531;21.617948532104492;-80.341461181640625
I20;65.054542541503906;-4.8028826713562012;29.850864410400391;80.558784484863281;-4.4761896133422852;33.993137359619141
I21;40.358882904052734;-15.367895126342773;25.493324279785156;52.197784423828125;-24.844705581665039;47.711254119873047
I22;59.920539855957031;-18.573968887329102;17.312122344970703;75.054061889648438;-20.356863021850586;21.115695953369141
J01;11.821779251098633;7.6630411148071289;-12.746977806091309;6.7380447387695312;10.25889778137207;-20.783687591552734
J02;11.425554275512695;12.726053237915039;-23.086393356323242;10.033767700195312;20.886116027832031;-40.631393432617188
J03;10.791471481323242;18.452241897583008;-35.005985260009766;15.327672958374023;30.224918365478516;-58.732925415039062
J04;5.9132499694824219;41.264266967773438;-70.00518798828125;29.346843719482422;47.846302032470703;-92.502174377441406
J05;33.146270751953125;6.8547873497009277;-11.451077461242676;46.423526763916016;11.038482666015625;-21.98225212097168
J06;33.050537109375;11.242151260375977;-19.85551643371582;48.694015502929688;15.756845474243164;-34.896434783935547
J07;32.775390625;15.527799606323242;-28.318679809570312;50.399299621582031;20.813226699829102;-46.802436828613281
J08;30.707447052001953;27.625411987304688;-51.699161529541016;53.696998596191406;25.413364410400391;-69.527145385742188
J09;59.963981628417969;4.1240453720092773;-9.3697662353515625;80.236419677734375;2.9210448265075684;-8.8768367767333984
J10;59.782699584960938;6.8214235305786133;-13.294374465942383;80.426094055175781;5.3628683090209961;-13.14544677734375
J11;59.844680786132812;8.8887214660644531;-17.272233963012695;80.926673889160156;6.5703392028808594;-16.997623443603516
J12;59.364860534667969;13.716816902160645;-26.173854827880859;81.360122680664062;9.2639331817626953;-24.853683471679688
J13;53.297409057617188;-24.362266540527344;-36.711036682128906;76.193832397460938;-30.747772216796875;-36.815357208251953
J14;39.369594573974609;59.750156402587891;-34.977001190185547;63.190071105957031;62.136768341064453;-45.941375732421875
J15;68.990013122558594;6.3553752899169922;69.888900756835938;85.299308776855469;4.3650569915771484;74.229576110839844
J16;19.636421203613281;2.6428847312927246;-2.6501476764678955;19.014225006103516;4.8371553421020508;-5.5581150054931641
J17;38.78173828125;47.235191345214844;26.466094970703125;54.53155517578125;65.658149719238281;33.810031890869141
J18;45.055812835693359;-33.406795501708984;28.054840087890625;61.122512817382812;-53.012458801269531;50.08111572265625
J19;19.150650024414062;29.877588272094727;-63.511310577392578;41.304481506347656;34.533397674560547;-90.432395935058594
J20;60.908012390136719;-18.082708358764648;10.329591751098633;77.016883850097656;-18.636167526245117;10.465658187866211
J21;31.122585296630859;-24.792179107666016;21.86082649230957;37.734531402587891;-38.70452880859375;39.801067352294922
J22;17.229484558105469;-8.2487468719482422;3.2691061496734619;11.089630126953125;-11.229269027709961;5.5208773612976074
K01;19.841625213623047;12.668564796447754;-10.387086868286133;21.036296844482422;21.146625518798828;-19.970733642578125
K02;19.43084716796875;24.068222045898438;-18.068235397338867;25.061992645263672;36.887168884277344;-32.407463073730469
K03;19.125835418701172;35.416095733642578;-26.185005187988281;30.007167816162109;49.219459533691406;-43.997879028320312
K04;19.46685791015625;42.699260711669922;-30.458206176757812;33.914566040039062;55.937259674072266;-50.392162322998047
K05;37.33441162109375;11.801778793334961;-10.43376350402832;53.515838623046875;17.089546203613281;-17.845226287841797
K06;37.100269317626953;21.281003952026367;-16.952169418334961;55.126060485839844;29.635101318359375;-27.567470550537109
K07;37.038158416748047;31.159103393554688;-23.910200119018555;57.087730407714844;39.529861450195312;-35.173236846923828
K08;35.999309539794922;54.598869323730469;-39.248680114746094;59.851493835449219;58.279426574707031;-51.4332275390625
K09;59.877616882324219;7.5218973159790039;-8.3922023773193359;79.944129943847656;5.8461132049560547;-8.2422494888305664
K10;59.511070251464844;12.690126419067383;-12.639689445495605;80.29443359375;9.7831783294677734;-12.366604804992676
K11;59.634544372558594;18.529891967773438;-16.237842559814453;80.769866943359375;15.03908634185791;-16.004096984863281
K12;59.580856323242188;28.45182991027832;-23.486495971679688;81.518524169921875;22.504447937011719;-22.099411010742188
K13;49.602340698242188;-23.819892883300781;-39.387954711914062;74.351455688476562;-27.971416473388672;-39.654586791992188
K14;35.357917785644531;63.936920166015625;-35.677349090576172;58.941139221191406;70.153144836425781;-50.916492462158203
K15;67.163742065429688;8.360743522644043;77.5552978515625;84.135055541992188;5.1773786544799805;80.295303344726562
K16;14.505945205688477;2.0868926048278809;-2.1220505237579346;9.3018856048583984;3.7465691566467285;-3.7716178894042969
K17;35.240180969238281;49.463375091552734;29.147838592529297;50.906753540039062;69.662246704101562;39.871509552001953
K18;40.396892547607422;-34.268589019775391;29.740840911865234;55.139717102050781;-52.810459136962891;52.600406646728516
K19;12.275838851928711;37.7200927734375;-68.138671875;35.170364379882812;44.316558837890625;-94.8602294921875
K20;19.640789031982422;-5.6567339897155762;1.145559549331665;16.683444976806641;-10.152682304382324;2.6788651943206787
K21;15.667688369750977;-4.1220483779907227;-2.658689022064209;9.7529296875;-5.8466715812683105;-4.1525630950927734
K22;16.81536865234375;-3.618433952331543;-9.2368965148925781;13.076705932617188;-2.7049481868743896;-17.443061828613281
L01;15.897729873657227;12.015417098999023;-4.5471010208129883;12.958234786987305;19.125640869140625;-6.3635768890380859
L02;15.934518814086914;21.844104766845703;-5.4465236663818359;17.352546691894531;32.391651153564453;-4.2023420333862305
L03;16.953346252441406;29.652267456054688;-5.637204647064209;22.55694580078125;41.422218322753906;-1.1103808879852295
